,order_id,payment_sequential,payment_type,payment_installments,payment_value
5521,NoS2PPcb0e4e,1,wallet,1,336.66
5522,W8wS6R5dGWar,1,wallet,1,475.0
5523,3LpZm2sLsX9B,1,wallet,1,1.87
5524,kZly16Tm6lq4,1,wallet,1,48.73
5525,ovrMUqTUAT6j,1,wallet,1,665.87
5526,5fGgeVBIZP7I,1,wallet,1,0.44
5527,NShMgTeJruRU,1,wallet,1,0.21
5528,WerxZyRrFnw1,1,wallet,1,61.26
5529,WneJR965TDv3,1,wallet,1,133.08
5530,fN5Nr26ZyAfV,1,wallet,1,80.52
5531,3ivVW30gGEOv,1,wallet,1,174.43
5532,vcemiMlHbbsX,1,wallet,1,73.99
5533,Zr8UKdc6VRiP,1,wallet,1,184.3
5534,5IADI19xdLLa,1,wallet,1,190.04
5535,EW33f2elXq8K,1,wallet,1,136.51
5536,mppzaRpzh5lY,1,wallet,1,67.08
5537,Jbjpij0yc6gC,1,wallet,1,754.15
5538,zde5KvCN9Yrw,1,wallet,1,225.86
5539,VTJtDeVWd7k8,1,wallet,1,194.9
5540,aaJPXHcTkawP,1,wallet,1,151.98
5541,q2LDw3pnFO4s,1,wallet,1,213.06
5542,M6rEz5V9eJYW,1,wallet,1,163.11
5543,e9CCmc6NkrKr,1,wallet,1,173.12
5544,s0dMhjkwgKdh,1,wallet,1,63.57
5545,CxjazIchopC6,1,wallet,1,873.91
5546,NAxSY0FAAUSf,1,wallet,1,195.11
5547,zPCCtFimBLJ6,1,wallet,1,293.85
5548,CH1WDF7YHdRC,1,wallet,1,214.16
5549,8IPzLF9zdyy7,1,wallet,1,49.01
5550,OeaAbsoINuR9,1,wallet,1,353.07
5551,OmLhm0gLJR6a,1,wallet,1,283.34
5552,bdRUx4JpKP3Q,1,wallet,1,396.31
5553,EPhGmoMlXCQU,1,wallet,1,209.47
5554,VqWFWsqG6AMl,1,wallet,1,157.83
5555,qsQu2Y6tEOSb,1,wallet,1,52.83
5556,4QA5uFdhh2eV,1,wallet,1,118.51
5557,KpaP9pcLx8nx,1,wallet,1,630.06
5558,kbUjCEp6dLoB,1,wallet,1,284.81
5559,wDnrOKlmzDXg,1,wallet,1,675.77
5560,JlW0dUKpAqTX,1,wallet,1,337.11
5561,PuZOnRSBvGCy,1,wallet,1,150.78
5562,tWz5djDkeHgz,1,wallet,1,296.33
5563,6MG8Yu552pLe,1,wallet,1,206.53
5564,vT4t8gfafUgG,1,wallet,1,318.44
5565,kiSTQQ50jM0d,1,wallet,1,206.41
5566,Uj2CTGquwPYF,1,wallet,1,29.23
5567,o4pmgXQo6j0a,1,wallet,1,88.1
5568,KmDh8RD4AfzC,1,wallet,1,39.64
5569,xCzV3eCMfCnE,1,wallet,1,29.75
5570,mCTQODPthtYo,1,wallet,1,1354.09
5571,aiLiqvyIZwSX,1,wallet,1,500.64
5572,u2Acx4SQR6gG,1,wallet,1,190.57
5573,96KFWH5pvGgF,1,wallet,1,3.6
5574,UxyMTZQmzG9X,1,wallet,1,146.98
5575,CAQ1OCVJzF9Y,1,wallet,1,16.27
5576,xzCzCSoygIhM,1,wallet,1,314.32
5577,Jn3xU587uZJT,1,wallet,1,27.58
5578,saCsZ0zHhYAn,1,wallet,1,955.79
5579,yddCQ8VrnWZx,1,wallet,1,25.07
5580,1vv9miZBfvIE,1,wallet,1,386.0
5581,1Yxy08Go27jH,1,wallet,1,16.0
5582,qUMC0AGqwMhs,1,wallet,1,503.86
5583,BllZVX2TRIq6,1,wallet,1,69.0
5584,G6XpqLOD0Qj8,1,wallet,1,600.74
5585,7WuzpIOIHYTl,1,wallet,1,12.06
5586,JrHut8Hr2DSN,1,wallet,1,29.89
5587,YazJP0cLEg75,1,wallet,1,42.7
5588,1JtCi6H0YVq3,1,wallet,1,241.02
5589,QFkuDqxosnDz,1,wallet,1,195.0
5590,ohFlIPdkVOqa,1,wallet,1,1006.77
5591,cjW43ADUuE1s,1,wallet,1,152.95
5592,gvmdezURdUIu,1,wallet,1,136.29
5593,AmmRBRP6nGnC,1,wallet,1,913.45
5594,P7Mmk1T3DNHv,1,wallet,1,8.03
5595,I3qJS9EiOi4P,1,wallet,1,174.42
5596,fdw2ubQTnTnS,1,wallet,1,418.22
5597,nryxMCAkqMz9,1,wallet,1,1435.97
5598,n1jdEtGsuz6q,1,wallet,1,281.26
5599,ysmMyEWuQJEF,1,wallet,1,58.55
5600,7uOjf903FqZP,1,wallet,1,332.65
5601,NdR0TyxoeTw2,1,wallet,1,92.57
5602,bPn8cFuPOG03,1,wallet,1,148.87
5603,T98ssHWY5J6T,1,wallet,1,243.99
5604,hlzGPyfxF8QK,1,wallet,1,114.77
5605,2x3vl27326MR,1,wallet,1,135.23
5606,9T9gyOQhhxZS,1,wallet,1,113.91
5607,NFQn5osAqK1V,1,wallet,1,68.8
5608,65yYN9HqPZQ3,1,wallet,1,279.91
5609,nnl5ubajytme,1,wallet,1,160.9
5610,CckC8k7L7bOS,1,wallet,1,362.38
5611,5VxelmlznF5O,1,wallet,1,222.43
5612,VIWXj8ibjLIS,1,wallet,1,605.41
5613,o67gFUyQeTdM,1,wallet,1,138.07
5614,O5XLZmlqKTuh,1,wallet,1,193.02
5615,pkPDSUGcMGc2,1,wallet,1,219.49
5616,ULSchC8umywL,1,wallet,1,1988.55
5617,01hW2tN6KbJE,1,wallet,1,64.87
5618,rzDXuIkSBMcj,1,wallet,1,318.82
5619,rjCu4ral95S8,1,wallet,1,135.2
5620,LkvnSNSQdXTW,1,wallet,1,237.62
5621,OUlvyM4NBRn9,1,wallet,1,18.59
5622,7G73p87AFaye,1,wallet,1,260.08
5623,YV3U5bLAsvkT,1,wallet,1,116.32
5624,YvqBlSlQUQ3l,1,wallet,1,57.88
5625,HpXkEgPtV50m,1,wallet,1,209.47
5626,nSRIjlNaTDEH,1,wallet,1,1312.67
5627,dITtVkXoJ4Aj,1,wallet,1,113.66
5628,as9VD9h5pduz,1,wallet,1,448.71
5629,S3wNc99W760R,1,wallet,1,594.42
5630,jcwL1yCdDyBY,1,wallet,1,211.11
5631,pbVO1nfMflyT,1,wallet,1,24.15
5632,Pyc2nmHLlJpf,1,wallet,1,1221.39
5633,9vxHZRt9ktzq,1,wallet,1,400.83
5634,Cd7ajcCKudsI,1,wallet,1,132.64
5635,jkTdGMHVSftX,1,wallet,1,777.68
5636,bQN4P3V7YJwH,1,wallet,1,411.91
5637,CQr22WgnmZo5,1,wallet,1,301.75
5638,MPWY6m6kErC9,1,wallet,1,144.94
5639,OtLs4BJ2ov5D,1,wallet,1,9.31
5640,vxT140nekUMV,1,wallet,1,36.11
5641,f619bYtxZcc8,1,wallet,1,599.05
5642,p4olRdA9nrp0,1,wallet,1,57.49
5643,kTHAjl3YTFQQ,1,wallet,1,123.82
5644,IkS8Nl5YylNg,1,wallet,1,272.54
5645,Q2QmsHYhIAyW,1,wallet,1,637.49
5646,wzOmfTnHB3Bx,1,wallet,1,51.98
5647,eVKvmmjdiFnF,1,wallet,1,137.4
5648,wVv9GON7IAZf,1,wallet,1,53.59
5649,DVR1gjMnZfJa,1,wallet,1,206.69
5650,7fOSEYoYvVyW,1,wallet,1,129.32
5651,wMd1D0mAMgxI,1,wallet,1,159.23
5652,IA4ZSqV0g2mD,1,wallet,1,162.79
5653,726Mh41uN48L,1,wallet,1,325.37
5654,5HonGmr7l4kv,1,wallet,1,9.0
5655,HnNXBkAjb7qd,1,wallet,1,52.77
5656,Gj5NRT2yBkUo,1,wallet,1,195.29
5657,IWOdp7VHWGFF,1,wallet,1,1388.3
5658,HUctQoNDGKgj,1,wallet,1,59.56
5659,yVkM17Ja96jt,1,wallet,1,335.16
5660,71JWheAZDUFS,1,wallet,1,230.52
5661,aCPTN2EAllsH,1,wallet,1,58.63
5662,NWYXa2Bs0Pq0,1,wallet,1,166.86
5663,cpwXAggRlsVo,1,wallet,1,320.67
5664,0aieZpbuGE2T,1,wallet,1,49.29
5665,fSj4gYwsBs8i,1,wallet,1,67.56
5666,2HAyDEGfM5zl,1,wallet,1,340.46
5667,9DxnCIUyfuky,1,wallet,1,308.86
5668,PqIkvFmBBwtD,1,wallet,1,48.27
5669,HotCxCLhSKyR,1,wallet,1,144.18
5670,uyeIFAfhATg9,1,wallet,1,676.92
5671,uSg4UmYQ1yo8,1,wallet,1,328.6
5672,q5ru5vTt5EIs,1,wallet,1,339.37
5673,cnTZpkz4Q8WG,1,wallet,1,210.72
5674,Gay8BAS5c15f,1,wallet,1,355.12
5675,6Zn2fVz2kjm3,1,wallet,1,254.34
5676,961aZnww4pg0,1,wallet,1,98.43
5677,LacXgK4h4yRm,1,wallet,1,187.25
5678,Nsq1F37j5x53,1,wallet,1,171.55
5679,mdkXvObC8H9B,1,wallet,1,75.82
5680,rENFkKamzZ8F,1,wallet,1,144.94
5681,mJURGdRzp3eY,1,wallet,1,26.11
5682,vvehyUUUc8gO,1,wallet,1,721.74
5683,FBEqTCkVxn0W,1,wallet,1,215.49
5684,AOrx5sadGzec,1,wallet,1,124.95
5685,RHsFfZt2csL6,1,wallet,1,86.46
5686,LGT6bBkDqaLV,1,wallet,1,268.48
5687,hgcH8Vj5KDJH,1,wallet,1,920.2
5688,R3wVYad09Zsr,1,wallet,1,1002.79
5689,curUmknCPwKV,1,wallet,1,31.37
5690,IZMqoX7Lvh3v,1,wallet,1,596.62
5691,fk9NTpiFGQWM,1,wallet,1,152.58
5692,9I6KoF5JUtcH,1,wallet,1,370.23
5693,C6uQgmjW4s0y,1,wallet,1,298.67
5694,6CJW6hGbFJjr,1,wallet,1,225.03
5695,ZE1mjDjxIPGZ,1,wallet,1,389.6
5696,uqTVmsqWRcgC,1,wallet,1,88.67
5697,kEAqGpk1vIYq,1,wallet,1,264.84
5698,pbhwrg648Apc,1,wallet,1,125.78
5699,GX4GnWGci0Zg,1,wallet,1,219.23
5700,MHTOFYfom5tl,1,wallet,1,615.11
5701,rCD9CkkhcU5X,1,wallet,1,146.54
5702,Klz6YfBYudBh,1,wallet,1,249.02
5703,qmUBt3ZIsgtL,1,wallet,1,38.22
5704,bjSVUWys16eF,1,wallet,1,24.61
5705,ND4HhZUfQAkQ,1,wallet,1,252.46
5706,O5J2u9X9cW9w,1,wallet,1,223.3
5707,xK2m2kOFcLIw,1,wallet,1,31.21
5708,puNWH6DyoJEJ,1,wallet,1,217.67
5709,pY0yj3lKgCs2,1,wallet,1,294.58
5710,i7Km7OYypk4M,1,wallet,1,181.73
5711,6CTguyYGpx7N,1,wallet,1,484.68
5712,hI8Q4fQlN2Pu,1,wallet,1,278.38
5713,Yfmu8TkSE47r,1,wallet,1,188.74
5714,LpNqDJWwCWH2,1,wallet,1,87.46
5715,g6QmKcH3TRk2,1,wallet,1,211.94
5716,YgWAmsOARqzh,1,wallet,1,147.45
5717,QlGfjXH1dWmE,1,wallet,1,198.28
5718,nhZKmisyMalL,1,wallet,1,475.04
5719,yBvf5IEm9exs,1,wallet,1,14.21
5720,gyDgGocc6GzH,1,wallet,1,571.16
5721,cEoNbXc6ApcV,1,wallet,1,298.17
5722,ldD0t4xaEL5v,1,wallet,1,54.34
5723,DpSTuOiBCfyC,1,wallet,1,70.09
5724,etGcQM0biFCd,1,wallet,1,27.7
5725,ta0JZUZ45j6J,1,wallet,1,437.48
5726,eym8xLPgH1A8,1,wallet,1,152.95
5727,s8d3yxJfZG5N,1,wallet,1,32.33
5728,gBdJvibhohd3,1,wallet,1,78.84
5729,o8uP7fEo3rOl,1,wallet,1,1356.8
5730,5mS4vSuCfnTf,1,wallet,1,330.46
5731,RuOCE4UgyNAG,1,wallet,1,282.18
5732,vLgBZ0Jf0haW,1,wallet,1,533.57
5733,0wyuWu0olNce,1,wallet,1,39.52
5734,w3wO32NsFIUm,1,wallet,1,71.08
5735,gCUwPUw40jpm,1,wallet,1,209.26
5736,8Tx3KB3T4EaJ,1,wallet,1,115.08
5737,teGoNhUvX1wA,1,wallet,1,158.0
5738,Q1OVGAWdqhgA,1,wallet,1,319.14
5739,jgK23ofn2WTJ,1,wallet,1,133.88
5740,0PwZCjfTbAiB,1,wallet,1,111.96
5741,0Fhz6g7q67jr,1,wallet,1,153.17
5742,UqQup9bwm1AB,1,wallet,1,67.29
5743,0InWim0OXQuK,1,wallet,1,29.89
5744,MzG5aMWOtbs7,1,wallet,1,188.74
5745,OSDHuJDZmbLu,1,wallet,1,1125.57
5746,YKtZrHqMkoc1,1,wallet,1,85.27
5747,3UhrnbMEAZlP,1,wallet,1,42.32
5748,KAw47CQiAj7n,1,wallet,1,52.45
5749,bPqwDeY38gg3,1,wallet,1,558.57
5750,dGH4oRvTURzV,1,wallet,1,245.95
5751,Q9MZIqYvAzDo,1,wallet,1,138.07
5752,eJHCCR5BhlLs,1,wallet,1,25.44
5753,BoVyVD17KdYb,1,wallet,1,184.53
5754,ulcRCZgBXYvC,1,wallet,1,112.66
5755,lU2XNqTikLCR,1,wallet,1,233.14
5756,T7fa47dPZBwJ,1,wallet,1,71.2
5757,1ySs6EOnSU9N,1,wallet,1,95.21
5758,ZFJD5UMJtodV,1,wallet,1,254.46
5759,JKeQzYo8qe4m,1,wallet,1,55.78
5760,ckwlpxiHfKUv,1,wallet,1,2333.97
5761,gioWQa5INTtM,1,wallet,1,168.24
5762,2lVs4LDf3CRr,1,wallet,1,327.8
5763,wnM0F3pPKhd5,1,wallet,1,259.12
5764,AT6a7JeNnugc,1,wallet,1,38.23
5765,AptDITHQvqx8,1,wallet,1,174.08
5766,ZHu5q2prvMjp,1,wallet,1,244.15
5767,3LLuuBABrj1X,1,wallet,1,39.34
5768,EQaM8ab8YX7r,1,wallet,1,125.26
5769,Cyh0WYyLiuTb,1,wallet,1,35.99
5770,Z4zgwyvRJNK3,1,wallet,1,228.43
5771,q59N8ZmnOJK2,1,wallet,1,50.82
5772,RfqzI9lHJNj2,1,wallet,1,145.48
5773,YU0lFuO8OoeT,1,wallet,1,300.09
5774,ZvpuwAfbO8i7,1,wallet,1,173.99
5775,wQwMjFtsNFAh,1,wallet,1,124.92
5776,2EaApyqYXTeN,1,wallet,1,135.53
5777,SmpVkoaYAfUR,1,wallet,1,51.1
5778,OMFcAOi9X78N,1,wallet,1,298.05
5779,DrF5DmXOBpok,1,wallet,1,165.25
5780,KJZot9qES2YX,1,wallet,1,190.38
5781,Fi7Pd1r6JWdC,1,wallet,1,87.24
5782,CoWXpZWOXxEN,1,wallet,1,400.5
5783,RYgggNH4npIb,1,wallet,1,472.02
5784,mfILm9eshNcH,1,wallet,1,43.4
5785,iEsmCFxJrTWk,1,wallet,1,571.48
5786,LcMTtR80jXrb,1,wallet,1,294.89
5787,X8Srmo8J7WNq,1,wallet,1,86.93
5788,86DA9UEhz51A,1,wallet,1,344.74
5789,oh6i0O661PJB,1,wallet,1,91.13
5790,26fxZYdJOCMi,1,wallet,1,41.17
5791,TO1ft4FZBGtI,1,wallet,1,74.88
5792,J9WfDWAgeGJO,1,wallet,1,0.34
5793,rPOfeuwNZaiF,1,wallet,1,565.83
5794,YlDuUcSs7PpH,1,wallet,1,415.32
5795,d8x5zr2WtXQN,1,wallet,1,866.36
5796,bSeBq1sosiJY,1,wallet,1,134.49
5797,u3xUoF0tRDdV,1,wallet,1,209.47
5798,CQbj4ZO4fqqI,1,wallet,1,328.95
5799,wn5JXdwkWJtY,1,wallet,1,146.68
5800,26LF0hIADIlB,1,wallet,1,203.99
5801,CZnrhh70qBEe,1,wallet,1,864.69
5802,Z6x5SMIldHOl,1,wallet,1,1003.08
5803,5KDrxAA265XQ,1,wallet,1,293.26
5804,WgBwQkpMz2HP,1,wallet,1,257.73
5805,wECUvnHHR0nj,1,wallet,1,358.76
5806,8i0THQ8LPkp7,1,wallet,1,135.0
5807,bxtpzeiMLeTb,1,wallet,1,56.69
5808,3uGerbdrMXAl,1,wallet,1,123.97
5809,t0MlqJ7T2Xs8,1,wallet,1,85.7
5810,HT58vRPWKPaU,1,wallet,1,154.4
5811,RFgVCqfd6drQ,1,wallet,1,189.83
5812,d22njxUGzG0H,1,wallet,1,430.12
5813,BRV9PiW8GJ04,1,wallet,1,264.2
5814,Bit3h1sgYHeh,1,wallet,1,120.77
5815,FXNQbIE8vmbA,1,wallet,1,53.66
5816,UzsK9OWThw8R,1,wallet,1,123.25
5817,Qoo8x4hCWTri,1,wallet,1,386.0
5818,uUqUeZsbKXPJ,1,wallet,1,11.04
5819,x8uewpnjxBD6,1,wallet,1,334.45
5820,H6pHO7PXL5xY,1,wallet,1,573.78
5821,7HD2c6ol8HKk,1,wallet,1,351.69
5822,lD3vFYXUFbBb,1,wallet,1,64.01
5823,kN9csNBAIOcm,1,wallet,1,291.03
5824,r2GtJxkidOph,1,wallet,1,373.55
5825,xflY3O7ssEqC,1,wallet,1,12.92
5826,wz1wM0ohFoFc,1,wallet,1,230.83
5827,mD9AxreQcHsN,1,wallet,1,115.06
5828,fKvgEWOOp8sL,1,wallet,1,138.65
5829,crjbAZcttepm,1,wallet,1,289.45
5830,qqKCeqBPR8Tk,1,wallet,1,134.72
5831,N1HL5jCYKrZS,1,wallet,1,166.47
5832,vAqlXRUYWli4,1,wallet,1,89.49
5833,q6lkYS5YZHHQ,1,wallet,1,931.57
5834,fRCByWHb3VFH,1,wallet,1,92.02
5835,fgZFDKDDxqlf,1,wallet,1,475.04
5836,97QECCc5pgHL,1,wallet,1,117.06
5837,gSgWvKbpb8TR,1,wallet,1,343.77
5838,fX9fZC4OqgBP,1,wallet,1,72.3
5839,BslYgk18PtkE,1,wallet,1,279.17
5840,NQ04RQy7HzQt,1,wallet,1,388.25
5841,i2OyGj0pvAlO,1,wallet,1,156.36
5842,a9XnMl2DT8Da,1,wallet,1,259.87
5843,MuUYbAKYxzt3,1,wallet,1,323.79
5844,bsnv2VPyAk4w,1,wallet,1,244.15
5845,InI6zgxPjN2y,1,wallet,1,47.04
5846,swI26pldPqq5,1,wallet,1,313.93
5847,czsCDohx260z,1,wallet,1,418.22
5848,5oPK7E9PfH4z,1,wallet,1,11.6
5849,hVjjPSKtQq1Q,1,wallet,1,42.1
5850,t0NCp4GWZwn4,1,wallet,1,369.6
5851,BccZA1FiDwlT,1,wallet,1,138.42
5852,n3EXhOAcBlFd,1,wallet,1,124.15
5853,PXtPqsuR8vBv,1,wallet,1,146.54
5854,ekCwyT9f4VM6,1,wallet,1,189.68
5855,9Prk8xsccmjV,1,wallet,1,67.42
5856,gBR9vipZt7zA,1,wallet,1,246.37
5857,NV6kMVlpDso2,1,wallet,1,156.35
5858,yJHyx7CAx3p9,1,wallet,1,665.87
5859,L1ACUwqxKKej,1,wallet,1,106.98
5860,czkgPH2bpnAo,1,wallet,1,153.25
5861,X4sxB6yALMAA,1,wallet,1,340.24
5862,jJa8uFvDGUbY,1,wallet,1,829.74
5863,jtp3IQVi2dM0,1,wallet,1,764.92
5864,jfYG1Hqq99QA,1,wallet,1,315.18
5865,HO5cTMBZtVx0,1,wallet,1,426.1
5866,BxRKqvWiEeK3,1,wallet,1,73.44
5867,CvqMA9cSm6pg,1,wallet,1,305.41
5868,hKCGU3qfsXDD,1,wallet,1,108.74
5869,UObnUzOk1vcn,1,wallet,1,187.16
5870,PsaoWwwfwOhp,1,wallet,1,161.79
5871,aCEX1cvVEnxW,1,wallet,1,206.57
5872,Idaq3TqyUpCG,1,wallet,1,378.04
5873,ZyqArGGIGTMe,1,wallet,1,194.33
5874,4cLnRzCAfSDW,1,wallet,1,164.6
5875,rOCa7lvHhoFn,1,wallet,1,350.74
5876,c7a4SYXc7EPU,1,wallet,1,469.32
5877,ujxsbBJuAEGL,1,wallet,1,235.27
5878,CqGFrPakRIE4,1,wallet,1,50.08
5879,kx3jYfzcN5Ed,1,wallet,1,3242.84
5880,okqKMGvY2fEm,1,wallet,1,172.5
5881,R56IpHM321W7,1,wallet,1,317.24
5882,AkJDxdkPac5t,1,wallet,1,320.76
5883,UDfWTx029bYB,1,wallet,1,208.77
5884,qNDaOXDAQvZQ,1,wallet,1,56.69
5885,GQPVMQFpwKJq,1,wallet,1,171.74
5886,BArFwFZn6yUh,1,wallet,1,32.29
5887,UU9BjNCX2tra,1,wallet,1,132.46
5888,AYcWjsBdr3RK,1,wallet,1,188.39
5889,1ymXL5DPGqnC,1,wallet,1,259.13
5890,qTOFuYXJgtAB,1,wallet,1,30.3
5891,6ilQrY9XNCBD,1,wallet,1,14.13
5892,UVK23FdJO5PQ,1,wallet,1,232.0
5893,OdKv3t7QTt1G,1,wallet,1,293.85
5894,33KXKlJT0kkq,1,wallet,1,90.7
5895,uxrBxLyCykCr,1,wallet,1,16.31
5896,MFv1ELy5wEGj,1,wallet,1,33.24
5897,Yp1ci3VpCP4A,1,wallet,1,381.32
5898,mtt0eUirsryl,1,wallet,1,207.08
5899,e9yGtmMgLLxu,1,wallet,1,33.89
5900,T9PBRPixlUUq,1,wallet,1,503.86
5901,T9S0xaiYfa2C,1,wallet,1,18.39
5902,OiaLGPDO9URt,1,wallet,1,610.68
5903,1U8xKlYdt1Io,1,wallet,1,206.76
5904,5zcJepJrYZAd,1,wallet,1,222.04
5905,83rK2qGE6ebP,1,wallet,1,48.71
5906,Ffx9aljvDicf,1,wallet,1,675.77
5907,UnZWmXCZnbhD,1,wallet,1,5.4
5908,A7ECPhRHRrc3,1,wallet,1,6.2
5909,Iak65ZNFxvRD,1,wallet,1,163.73
5910,xSFSMXQWtSWl,1,wallet,1,249.8
5911,UZ2cUAf4JSJA,1,wallet,1,222.38
5912,FRf7awmpxlB6,1,wallet,1,311.88
5913,MdJWftUG1drp,1,wallet,1,121.2
5914,AI3WxsKPsOHK,1,wallet,1,73.01
5915,ugwVhdHAhLor,1,wallet,1,102.97
5916,YMAEngbmTB7P,1,wallet,1,318.13
5917,rvaagqdgjeNF,1,wallet,1,7.87
5918,b3CqNHzxQBdg,1,wallet,1,7.13
5919,VHMWaUXgjjfi,1,wallet,1,68.91
5920,F4tj8fpKZu9L,1,wallet,1,151.74
5921,t3DlhP5TG6Hn,1,wallet,1,262.52
5922,yUBah7U8Uozm,1,wallet,1,111.15
5923,LpcmQxuVDzpX,1,wallet,1,888.84
5924,aGrX51JaQya0,1,wallet,1,60.78
5925,TCECHv8WZeOb,1,wallet,1,164.57
5926,GdLHjD7D2r3N,1,wallet,1,118.0
5927,wu7vu2ayIUcz,1,wallet,1,74.8
5928,kFlviT8mWcRZ,1,wallet,1,41.45
5929,FzrqDEj0Zjx6,1,wallet,1,294.3
5930,VscIx1fzPMcd,1,wallet,1,42.54
5931,cZhR9jJuir4m,1,wallet,1,169.29
5932,t0uI8r0pXb9w,1,wallet,1,73.4
5933,x8Y29DO9oFz0,1,wallet,1,208.77
5934,Puqb3nhhkyQs,1,wallet,1,235.4
5935,jKJ8SaY03IFK,1,wallet,1,196.71
5936,oT3iplEPZeHP,1,wallet,1,200.09
5937,gy1WWHFUu76W,1,wallet,1,235.42
5938,kZTcNIGfpcHM,1,wallet,1,71.98
5939,l33gWEH38aKF,1,wallet,1,8.61
5940,GdNvRBaqlJ0Z,1,wallet,1,258.08
5941,5EJ047yQr5C4,1,wallet,1,158.58
5942,smP5dvTdXUDi,1,wallet,1,258.81
5943,wp3skJ4nrlBV,1,wallet,1,349.01
5944,aAP6c6fKccMa,1,wallet,1,286.55
5945,09bPEoMjDjQM,1,wallet,1,4016.91
5946,I4TN5iHZdMyE,1,wallet,1,163.46
5947,XXYlVLNckou1,1,wallet,1,159.14
5948,oHwwqAbCDktD,1,wallet,1,13.5
5949,wkJfPlrb2ORz,1,wallet,1,683.97
5950,YRlUy9WuMoVv,1,wallet,1,403.95
5951,zl7amK5udAnI,1,wallet,1,181.47
5952,CsxQ88AZ4x7F,1,wallet,1,111.8
5953,J25nZV57WUPL,1,wallet,1,241.8
5954,WxbwEzdlPGrq,1,wallet,1,828.08
5955,KDaVhEStttRL,1,wallet,1,131.67
5956,4dPBheKf49ZB,1,wallet,1,109.52
5957,LS2T3AZ41VCV,1,wallet,1,318.82
5958,2Fro52i6CVwg,1,wallet,1,650.34
5959,xBmu6ipFRFJZ,1,wallet,1,912.55
5960,rNO6MpPszjqJ,1,wallet,1,14.36
5961,PlViPaQV7HVw,1,wallet,1,456.33
5962,aYlASVSECVKt,1,wallet,1,193.99
5963,KSK6Olun6yCw,1,wallet,1,92.27
5964,YrESTEvcnZmu,1,wallet,1,102.7
5965,w1NE0T5omiUg,1,wallet,1,375.0
5966,CK7uOygqFPZm,1,wallet,1,494.0
5967,rL94RAAg8rwI,1,wallet,1,1400.74
5968,IKzHL9blxEFl,1,wallet,1,157.74
5969,M2dZiL4fkkmv,1,wallet,1,244.85
5970,6OaOZk3MUq0r,1,wallet,1,107.01
5971,vcRNbCLnXRr1,1,wallet,1,219.89
5972,sJXcZU6PDtQY,1,wallet,1,201.79
5973,x6sg1WFbh77A,1,wallet,1,197.01
5974,s63WVxs3KMZl,1,wallet,1,39.2
5975,ZfxFCFJUmKN0,1,wallet,1,20.58
5976,FtGVdT8cQTrS,1,wallet,1,541.97
5977,AV6Kjjr0m6Vh,1,wallet,1,414.06
5978,YcEVam95NGCi,1,wallet,1,181.59
5979,PjTRKqSKjBls,1,wallet,1,219.48
5980,tJ5cncvsI3vL,1,wallet,1,1015.8
5981,k3ZdTpo3QkMW,1,wallet,1,650.34
5982,1VKGvPmeU7MJ,1,wallet,1,686.02
5983,Z5QseQES2hoy,1,wallet,1,61.75
5984,mh9x3SCrLlIT,1,wallet,1,79.14
5985,ulmIEZsvImYD,1,wallet,1,209.1
5986,1uI47orIhMiK,1,wallet,1,299.96
5987,VZcXV8nac33t,1,wallet,1,536.71
5988,YIWxioCTk8X6,1,wallet,1,39.31
5989,SRgJhSV6v5jj,1,wallet,1,183.96
5990,fOF4O2MuGMP9,1,wallet,1,775.0
5991,4S4aEHT5RHLI,1,wallet,1,321.08
5992,NXEiW1gFlbNd,1,wallet,1,6.56
5993,TrPxKOxmk1BX,1,wallet,1,1996.32
5994,I3Sj9TJn9plA,1,wallet,1,97.95
5995,PrQDucSLcc65,1,wallet,1,42.8
5996,0DApwTFH2lWl,1,wallet,1,20.65
5997,gxBRQmz4Qi2q,1,wallet,1,703.81
5998,BIuS2m9jXe08,1,wallet,1,423.19
5999,aPdO0CyFCO9I,1,wallet,1,478.37
6000,nHArJ3zHu4Qh,1,wallet,1,539.88
6001,gMtSoojwZLz4,1,wallet,1,13.81
6002,ic7jNrXQC7dG,1,wallet,1,148.65
6003,eHrr1xJdQxjx,1,wallet,1,218.69
6004,P7xuNW3uhVsM,1,wallet,1,15.63
6005,YujBdasjhQyy,1,wallet,1,160.53
6006,kpQXMYG0ypI1,1,wallet,1,210.76
6007,dQgVqAsZSkCT,1,wallet,1,147.78
6008,4E2N2oS8LdeZ,1,wallet,1,158.79
6009,UT4rIKCCx6NJ,1,wallet,1,42.83
6010,UbGrxtHRFyvn,1,wallet,1,1308.18
6011,qZyqkY13uELn,1,wallet,1,109.28
6012,pzXMUb3Oc1mt,1,wallet,1,56.09
6013,sBC7sgDt1BBd,1,wallet,1,57.42
6014,oJnfmIMW7uqm,1,wallet,1,928.96
6015,4IIJbdBX1Rc5,1,wallet,1,220.23
6016,6NND2pUefTQ2,1,wallet,1,146.23
6017,TBNVSkrzzHfi,1,wallet,1,34.73
6018,TCpO2cPMAmkY,1,wallet,1,351.69
6019,U2Dy2RUMHEvO,1,wallet,1,688.24
6020,1YrbYQr5hISV,1,wallet,1,2073.25
6021,Qoh65xTEVigS,1,wallet,1,64.38
6022,o6m7Y4xNWSJI,1,wallet,1,166.72
6023,bzO9EIbkAJ2I,1,wallet,1,300.02
6024,VoUkLBAYNurT,1,wallet,1,163.43
6025,aJML2I4N1goX,1,wallet,1,100.23
6026,1Ur1cRXjC6gU,1,wallet,1,327.55
